-0.011718074	-0.045106668	0.046857644	0.09208068	0.0281748	0.046452556	0.046289355	0.0086181415	-0.027335068	0.025060896	0.07305705	-0.11056188	0.006340788	-0.007237565	-0.060951646	0.031548712
-0.06577006	-0.10841783	0.16179639	0.10226554	0.12709557	-0.07339894	-0.0013195787	0.078142874	-0.17433073	0.019213159	0.13685168	-0.16632675	0.051136672	-0.116886176	-0.08206692	0.15980782
-0.18361118	-0.17687152	0.19630618	0.30697685	0.11952187	-0.20381606	0.06731209	0.09535477	-0.1863076	0.2763458	0.31458834	-0.26274183	-0.1701098	-0.15411326	-0.26492676	0.24020344
0.6847865	0.7765653	-0.6347335	-0.72947013	-0.5766476	0.46767882	-0.6148979	-0.57057506	0.6843019	-0.6866669	-0.67850095	0.8351102	0.32914123	0.71038157	0.5521272	-0.54391986
0.026028799	0.13366307	0.035674952	0.033401776	0.00085925456	0.008719472	0.021210259	0.084714204	0.06345883	-0.08230062	-0.0588695	0.029169638	-0.012350253	0.02079925	0.0648746	-0.075575046
-0.0049583334	-0.08507759	-0.021514202	-0.035881963	0.07935956	-0.1508186	-0.011931686	0.08738235	0.03417102	0.07234202	-0.049001157	-0.062373042	-0.1000475	-0.07161727	0.030545902	0.021289831
0.57550305	0.49997297	-0.4665944	-0.57272595	-0.43988013	0.25861144	-0.38559553	-0.4277858	0.52396524	-0.6006545	-0.5426202	0.5927068	0.34164128	0.56036276	0.6145481	-0.52588356
-0.09421774	-0.029690525	0.037557587	0.012366471	0.040820852	-0.00992626	-0.031550683	-0.026706468	-0.056401674	-0.009228014	0.044916257	0.05500991	0.05502542	-0.01841204	-0.013649603	0.037709914
0.453646	0.61086744	-0.56334305	-0.6427211	-0.54000074	0.2533163	-0.4366	-0.47435436	0.5564012	-0.6116936	-0.5054856	0.4154748	0.2502796	0.69455314	0.5851533	-0.32170552
0.017118163	-0.055957984	0.103201225	0.04419771	0.09361154	0.027182573	-0.031238388	0.041824304	-0.2238717	0.09451734	0.090308316	0.0028738666	-0.0024684356	-0.040569384	-0.048945673	0.08314497
0.6045433	0.62207794	-0.75117224	-0.6720579	-0.7019227	0.3762816	-0.59650135	-0.5294283	0.71504295	-0.74125636	-0.6007876	0.64380914	0.41445038	0.7040329	0.699958	-0.608635
-0.18826056	-0.19640553	0.11955373	0.08125064	0.14685072	-0.20365232	0.098702244	0.068858266	-0.20940512	0.13587964	0.10581823	-0.17323957	-0.062267587	-0.07073108	-0.14951983	0.12944226
0.44562694	0.38521153	-0.43672463	-0.41848448	-0.46239755	0.13334276	-0.3167389	-0.21086517	0.4116085	-0.45657915	-0.45976785	0.37615445	0.12583944	0.38955128	0.38602105	-0.37904313
-0.62120384	-0.58353937	0.43078884	0.47149265	0.4860651	-0.3396849	0.5424902	0.32319266	-0.52850455	0.4639351	0.583315	-0.53371066	-0.3366114	-0.57074165	-0.52694327	0.47682694
0.010697201	0.043083813	0.018102271	-0.08395145	-0.049443018	0.05767393	0.017911812	-0.022495566	-0.0343806	-0.13636164	-0.07622901	0.03828985	-0.018971821	0.043512642	-0.01476185	-0.0037911541
0.1436724	-0.0053056586	-0.0976379	-0.0831164	-0.035656963	0.046764433	-0.07868029	-0.102389984	0.031838927	-0.009500403	-0.08944417	0.01021505	0.07172618	0.013251008	0.040045165	-0.034706015
-0.06781112	-0.04738735	0.040370878	0.12988032	0.0018352647	-0.13357987	0.100795396	-0.00698652	-0.12969102	0.091817744	0.06149098	-0.16930029	-0.048970945	-0.09719047	-0.03719446	0.06744164
0.15394361	0.20844334	-0.2848804	-0.2905654	-0.22120042	3.50473e-05	-0.19315071	-0.15084648	0.23208682	-0.2219285	-0.22815035	0.22914536	0.015697328	0.32803056	0.30483842	-0.22057563
-0.17330621	-0.28903595	0.08592664	0.27733788	0.1585908	0.012230293	0.1802924	0.05421169	-0.18734317	0.18922077	0.2559229	-0.2720117	-0.28852242	-0.24865809	-0.27628925	0.06376709
0.37153897	0.38250646	-0.35380057	-0.44633666	-0.23286818	0.2225328	-0.3094391	-0.2994274	0.36572644	-0.44327313	-0.503953	0.42699686	0.3112931	0.38506135	0.5050983	-0.4413504
0.05305588	0.18179707	-0.0814514	-0.091510236	-0.18525225	0.178503	-0.06653727	-0.15939985	0.08796644	-0.20272067	-0.0782257	0.16538666	0.24485283	0.07881776	0.05642365	-0.18602578
0.018161982	-0.073696546	0.013042492	0.094519146	0.06397024	-0.110492945	0.030671854	0.009151193	-0.04387225	0.077394575	0.052781112	-0.08315105	-0.04904664	0.0015851243	-0.0563496	-0.008189876
-0.20141377	-0.15100218	0.06200521	0.16966683	0.28325033	-0.036399018	0.10264384	0.04805636	-0.22536011	0.17729864	0.046244066	-0.052072793	-0.11685011	-0.11234402	-0.15313418	0.140124
-0.07832619	-0.18735881	0.13218172	0.18203655	0.04665288	0.0075726374	0.09382373	0.086514756	-0.15710618	0.20674568	0.31098711	-0.17457469	0.01601254	-0.19136299	-0.10541814	-0.0032694587
0.006580923	-0.05938929	0.028616704	-0.14808775	0.044293944	0.08010178	-0.05468744	-0.022571089	-0.06558144	-0.022749301	0.08884671	0.16564065	0.16991365	0.050997443	0.010136616	0.05940386
0.48981893	0.6740506	-0.5560933	-0.5332659	-0.3394804	0.33026826	-0.39299935	-0.41089204	0.48989704	-0.43235585	-0.41600713	0.549103	0.2788086	0.56655824	0.40097857	-0.53422683
0.07153401	0.082592204	-0.008033942	0.021508172	-0.052289564	-0.053756736	0.07807638	0.021821003	-0.071423806	-0.09253979	0.14615797	0.109172404	0.051096536	-0.079853036	-0.01896612	0.044386845
-0.12260633	-0.19251491	0.14403476	0.13245448	0.13496608	-0.16905542	0.10903984	0.08658476	-0.15247214	0.11178681	0.023595091	-0.2567187	-0.19104983	-0.15959774	-0.15263808	0.21409346
-0.08026243	-0.01737305	0.13001586	0.25455365	0.09398773	-0.1929968	0.2663989	0.12646192	-0.17067477	0.22418149	0.11015013	-0.15139154	-0.1278969	-0.27175137	-0.09086133	0.19329871
0.5155331	0.5075447	-0.52069044	-0.41620156	-0.49896505	0.21750244	-0.4647285	-0.38887748	0.5236042	-0.45692256	-0.535019	0.5505924	0.28455633	0.6505313	0.41759056	-0.4334339
0.5346115	0.618793	-0.76260555	-0.6785039	-0.5039951	0.38164425	-0.6003673	-0.51214164	0.7008551	-0.68186516	-0.6606614	0.6681072	0.53395075	0.6893423	0.6222842	-0.6388086
0.2311197	0.25866228	-0.37433437	-0.17262423	-0.08806946	0.07362803	-0.24351421	-0.11220273	0.2384401	-0.30465364	-0.17279187	0.26702645	0.14917412	0.23854505	0.18026729	-0.14164792
0.34083945	0.33618307	-0.29362863	-0.19475251	-0.33196503	0.25819206	-0.19696568	-0.25389677	0.27332586	-0.26715124	-0.3227532	0.2495507	0.36481097	0.16747624	0.10054519	-0.3470481
-0.26112634	-0.22285084	0.27445802	0.19113798	0.18067485	-0.13521296	0.19605169	0.21831259	-0.2691678	0.14179297	0.19019492	-0.22564563	-0.31749216	-0.24535283	-0.25202644	0.2637068
-0.23840646	-0.30012965	0.26604536	0.17128836	0.2881192	-0.21809848	0.262863	0.15234141	-0.3591649	0.2789179	0.1427269	-0.18014385	-0.091781504	-0.33573374	-0.3560631	0.28067574
0.1055631	0.095979355	-0.05243104	-0.16878216	-0.19628005	-0.044788007	-0.09012932	0.09567377	0.0930866	-0.1431814	-0.1686465	0.09976309	0.21582149	0.15921353	0.14512894	-0.050599687
0.028215673	-0.0034218014	-0.040585972	0.019362481	0.06794982	0.024288012	-0.07185819	-0.05154805	0.14713672	0.0046491777	0.03896771	-0.07654995	-0.03205528	-0.02996357	-0.06204401	0.012889276
-0.23095329	-0.08073952	0.27310634	0.076741934	0.18148062	-0.10941065	0.12080112	0.10249736	-0.20915286	0.23506978	0.14905928	-0.27400497	-0.18756214	-0.194081	-0.04600117	0.19168831
-0.28008428	-0.19431216	0.23222147	0.14807324	0.14283702	-0.24208109	0.10127562	0.12080101	-0.13370258	0.16459434	0.21712568	-0.17731006	-0.13880461	-0.14438577	-0.14990062	0.15403083
0.056777477	0.09647013	0.061358716	-0.004907988	-0.07808636	-0.009624857	-0.023108846	0.12753606	0.08885215	0.16280901	-0.0040824935	-0.040465068	0.08107283	-0.0039138882	-0.03808387	0.020943673
-0.16694884	-0.08087377	-0.014009891	0.12962365	0.11476095	0.123237364	0.1237503	0.020576019	0.013385936	0.17281955	0.08156945	-0.123721644	-0.12827319	-0.040957488	-0.14523424	-0.07080068
-0.07509757	-0.10960871	0.1665785	0.1405891	0.1624273	-0.2420263	0.057030793	0.17169136	-0.17061414	0.12821965	0.17359151	-0.145444	-0.08248396	-0.22932096	-0.027643155	0.12864749
-0.18081717	-0.33080617	0.20219527	0.34953567	0.37623587	-0.15227546	0.27950957	0.29683456	-0.351152	0.29328156	0.3137199	-0.22899449	-0.14457989	-0.39627612	-0.21584134	0.20777977
-0.651967	-0.44481862	0.7140154	0.5174908	0.47546163	-0.49141535	0.57771367	0.485347	-0.63411003	0.52001965	0.60080546	-0.6664672	-0.40578038	-0.6223201	-0.65590584	0.5351416
-0.11654719	-0.0010623694	0.08393041	-0.033107482	0.042727683	0.11829219	0.114059664	0.002296941	0.008283677	0.11255274	0.023044534	0.053040136	0.021455077	-0.087307826	0.06317873	-0.0011213268
0.64529413	0.6318336	-0.7614782	-0.7136255	-0.6984382	0.36674342	-0.5370992	-0.58462363	0.6623149	-0.57601315	-0.5846693	0.5961486	0.41019702	0.62149876	0.6438602	-0.71915686
0.14804748	0.07209706	-0.13211688	-0.10185002	-0.1778935	0.08596001	-0.08249832	-0.049130905	0.07377827	-0.06674031	-0.11811761	0.022342283	0.07875261	0.09184832	0.24040975	-0.10875572
